\	real	2131	3	2	(1, 2)	LR	0	1
\	real	2131	3	2	(1, 3)	LR	1	1
\	real	2132	3	3	(1, 3)	LR	1	1
\	real	2132	3	3	(3, 2)	RL	0	1
\	real	2140	7	6	(1, 2)	LR	0	1
\	real	2140	7	6	(2, 4)	LR	1	1
\	real	2140	7	6	(4, 3)	RL	0	1
\	real	2140	7	6	(4, 5)	LR	0	1
\	real	2140	7	6	(5, 7)	LR	1	1
\	real	2140	7	6	(7, 6)	RL	0	1
\	real	2142	8	3	(4, 1)	RL	2	1
\	real	2142	8	3	(4, 2)	RL	1	1
\	real	2142	8	3	(4, 3)	RL	0	1
\	real	2142	8	3	(5, 4)	RL	0	1
\	real	2142	8	3	(5, 6)	LR	0	1
\	real	2142	8	3	(5, 7)	LR	1	1
\	real	2142	8	3	(7, 8)	LR	0	1
\	real	2144	2	2	(1, 2)	LR	0	1
\	real	2145	4	4	(1, 2)	LR	0	1
\	real	2145	4	4	(2, 4)	LR	0	1
\	real	2145	4	4	(4, 5)	LR	0	1
\	real	2146	3	3	(1, 3)	LR	1	1
\	real	2146	3	3	(3, 2)	RL	0	1
\	real	2147	6	4	(2, 1)	RL	0	1
\	real	2147	6	4	(2, 3)	LR	0	1
\	real	2147	6	4	(3, 5)	LR	1	1
\	real	2147	6	4	(5, 4)	RL	0	1
\	real	2147	6	4	(5, 6)	LR	0	1
\	real	2149	7	5	(1, 2)	LR	0	1
\	real	2149	7	5	(2, 3)	LR	0	1
\	real	2149	7	5	(3, 5)	LR	1	1
\	real	2149	7	5	(3, 6)	LR	2	2
\	real	2149	7	5	(5, 4)	RL	0	1
\	real	2149	7	5	(6, 7)	LR	0	1
\	real	2155	2	2	(1, 2)	LR	0	1
\	real	2156	4	4	(1, 2)	LR	0	1
\	real	2156	4	4	(2, 4)	LR	0	1
\	real	2156	4	4	(4, 5)	LR	0	1
\	real	2157	3	3	(1, 3)	LR	1	1
\	real	2157	3	3	(3, 2)	RL	0	1
\	real	2160	2	2	(1, 2)	LR	0	1
\	real	2161	9	6	(1, 2)	LR	0	1
\	real	2161	9	6	(1, 3)	LR	1	1
\	real	2161	9	6	(3, 5)	LR	1	1
\	real	2161	9	6	(5, 4)	RL	0	1
\	real	2161	9	6	(5, 6)	LR	0	1
\	real	2161	9	6	(6, 9)	LR	2	1
\	real	2161	9	6	(9, 7)	RL	1	1
\	real	2161	9	6	(9, 8)	RL	0	1
\	real	2162	2	2	(1, 2)	LR	0	1
\	real	2163	3	3	(1, 3)	LR	1	1
\	real	2163	3	3	(3, 2)	RL	0	1
\	real	2166	7	3	(2, 1)	RL	0	1
\	real	2166	7	3	(2, 3)	LR	0	1
\	real	2166	7	3	(2, 6)	LR	3	1
\	real	2166	7	3	(2, 8)	LR	4	2
\	real	2166	7	3	(6, 4)	RL	1	1
\	real	2166	7	3	(6, 5)	RL	0	1
\	real	2167	10	5	(3, 1)	RL	1	1
\	real	2167	10	5	(3, 2)	RL	0	1
\	real	2167	10	5	(3, 4)	LR	0	1
\	real	2167	10	5	(3, 5)	LR	1	1
\	real	2167	10	5	(3, 6)	LR	2	1
\	real	2167	10	5	(6, 7)	LR	0	1
\	real	2167	10	5	(7, 8)	LR	0	1
\	real	2167	10	5	(7, 9)	LR	1	1
\	real	2167	10	5	(9, 10)	LR	0	1
\	real	2178	9	6	(2, 1)	RL	0	1
\	real	2178	9	6	(2, 3)	LR	0	1
\	real	2178	9	6	(2, 4)	LR	1	1
\	real	2178	9	6	(4, 5)	LR	0	1
\	real	2178	9	6	(5, 7)	LR	1	1
\	real	2178	9	6	(7, 6)	RL	0	1
\	real	2178	9	6	(7, 9)	LR	1	1
\	real	2178	9	6	(9, 8)	RL	0	1
\	real	2180	3	2	(1, 2)	LR	0	1
\	real	2180	3	2	(1, 3)	LR	1	1
\	real	2181	3	3	(1, 3)	LR	1	1
\	real	2181	3	3	(3, 2)	RL	0	1
\	real	2184	2	2	(1, 2)	LR	0	1
\	real	2185	3	3	(1, 3)	LR	1	1
\	real	2185	3	3	(3, 2)	RL	0	1
\	real	2186	3	3	(1, 3)	LR	1	1
\	real	2186	3	3	(3, 2)	RL	0	1
\	real	2192	2	2	(1, 2)	LR	0	1
\	real	2193	4	4	(1, 2)	LR	0	1
\	real	2193	4	4	(2, 4)	LR	0	1
\	real	2193	4	4	(4, 5)	LR	0	1
\	real	2194	3	3	(1, 3)	LR	1	1
\	real	2194	3	3	(3, 2)	RL	0	1
\	real	2196	11	7	(2, 3)	LR	0	1
\	real	2196	11	7	(3, 1)	RL	1	2
\	real	2196	11	7	(3, 4)	LR	0	1
\	real	2196	11	7	(4, 6)	LR	1	1
\	real	2196	11	7	(6, 5)	RL	0	1
\	real	2196	11	7	(6, 7)	LR	0	1
\	real	2196	11	7	(6, 10)	LR	3	3
\	real	2196	11	7	(7, 9)	LR	1	1
\	real	2196	11	7	(9, 8)	RL	0	1
\	real	2196	11	7	(10, 11)	LR	0	1
\	real	2197	4	4	(1, 3)	LR	0	1
\	real	2197	4	4	(3, 6)	LR	1	1
\	real	2197	4	4	(6, 5)	RL	0	1
\	real	2198	9	4	(1, 4)	LR	1	1
\	real	2198	9	4	(4, 3)	RL	0	1
\	real	2198	9	4	(4, 7)	LR	1	1
\	real	2198	9	4	(4, 11)	LR	4	2
\	real	2198	9	4	(7, 6)	RL	0	1
\	real	2198	9	4	(7, 8)	LR	0	1
\	real	2198	9	4	(11, 10)	RL	0	1
\	real	2198	9	4	(11, 12)	LR	0	1
\	real	2199	4	3	(1, 2)	LR	0	1
\	real	2199	4	3	(3, 1)	RL	1	1
\	real	2199	4	3	(3, 5)	LR	0	1
\	real	2200	3	2	(2, 1)	RL	0	1
\	real	2200	3	2	(2, 4)	LR	0	1
\	real	2201	7	4	(2, 1)	RL	0	1
\	real	2201	7	4	(2, 3)	LR	0	1
\	real	2201	7	4	(2, 8)	LR	4	3
\	real	2201	7	4	(3, 4)	LR	0	1
\	real	2201	7	4	(4, 5)	LR	0	1
\	real	2201	7	4	(4, 6)	LR	1	1
\	real	2202	8	5	(1, 3)	LR	1	1
\	real	2202	8	5	(3, 2)	RL	0	1
\	real	2202	8	5	(3, 5)	LR	1	1
\	real	2202	8	5	(5, 4)	RL	0	1
\	real	2202	8	5	(8, 1)	RL	5	3
\	real	2202	8	5	(8, 7)	RL	0	1
\	real	2202	8	5	(8, 9)	LR	0	1
\	real	2203	6	5	(1, 2)	LR	0	1
\	real	2203	6	5	(1, 3)	LR	1	1
\	real	2203	6	5	(3, 4)	LR	0	1
\	real	2203	6	5	(4, 5)	LR	0	1
\	real	2203	6	5	(5, 6)	LR	0	1
\	real	2204	4	3	(2, 1)	RL	0	1
\	real	2204	4	3	(2, 3)	LR	0	1
\	real	2204	4	3	(3, 4)	LR	0	1
\	real	2205	11	4	(2, 1)	RL	0	1
\	real	2205	11	4	(3, 4)	LR	0	1
\	real	2205	11	4	(3, 5)	LR	1	1
\	real	2205	11	4	(5, 2)	RL	2	2
\	real	2205	11	4	(5, 7)	LR	1	1
\	real	2205	11	4	(5, 8)	LR	2	2
\	real	2205	11	4	(5, 11)	LR	5	3
\	real	2205	11	4	(7, 6)	RL	0	1
\	real	2205	11	4	(8, 9)	LR	0	1
\	real	2205	11	4	(11, 10)	RL	0	1
\	real	2206	11	4	(3, 1)	RL	1	1
\	real	2206	11	4	(3, 2)	RL	0	1
\	real	2206	11	4	(4, 3)	RL	0	1
\	real	2206	11	4	(4, 5)	LR	0	1
\	real	2206	11	4	(4, 8)	LR	2	1
\	real	2206	11	4	(8, 7)	RL	0	1
\	real	2206	11	4	(8, 9)	LR	0	1
\	real	2206	11	4	(8, 10)	LR	1	1
\	real	2206	11	4	(8, 11)	LR	2	1
\	real	2206	11	4	(11, 12)	LR	0	1
\	real	2209	8	4	(1, 2)	LR	0	1
\	real	2209	8	4	(1, 3)	LR	1	1
\	real	2209	8	4	(3, 4)	LR	0	1
\	real	2209	8	4	(3, 8)	LR	4	1
\	real	2209	8	4	(8, 5)	RL	2	1
\	real	2209	8	4	(8, 6)	RL	1	1
\	real	2209	8	4	(8, 7)	RL	0	1
\	real	2212	9	7	(1, 2)	LR	0	1
\	real	2212	9	7	(2, 3)	LR	0	1
\	real	2212	9	7	(3, 4)	LR	0	1
\	real	2212	9	7	(4, 5)	LR	0	1
\	real	2212	9	7	(5, 8)	LR	2	1
\	real	2212	9	7	(8, 6)	RL	1	1
\	real	2212	9	7	(8, 7)	RL	0	1
\	real	2212	9	7	(8, 10)	LR	0	1
\	real	2213	9	5	(2, 1)	RL	0	1
\	real	2213	9	5	(2, 3)	LR	0	1
\	real	2213	9	5	(3, 9)	LR	5	2
\	real	2213	9	5	(8, 7)	RL	0	1
\	real	2213	9	5	(9, 4)	RL	4	2
\	real	2213	9	5	(9, 5)	RL	3	2
\	real	2213	9	5	(9, 6)	RL	2	2
\	real	2213	9	5	(9, 8)	RL	0	1
\	real	2214	7	5	(2, 1)	RL	0	1
\	real	2214	7	5	(2, 3)	LR	0	1
\	real	2214	7	5	(3, 5)	LR	1	1
\	real	2214	7	5	(5, 4)	RL	0	1
\	real	2214	7	5	(5, 6)	LR	0	1
\	real	2214	7	5	(6, 7)	LR	0	1
\	real	2215	8	5	(1, 3)	LR	1	1
\	real	2215	8	5	(3, 2)	RL	0	1
\	real	2215	8	5	(3, 6)	LR	2	1
\	real	2215	8	5	(6, 4)	RL	1	1
\	real	2215	8	5	(6, 5)	RL	0	1
\	real	2215	8	5	(9, 1)	RL	6	3
\	real	2215	8	5	(9, 8)	RL	0	1
\	real	2216	10	6	(4, 1)	RL	1	1
\	real	2216	10	6	(4, 3)	RL	0	1
\	real	2216	10	6	(4, 5)	LR	0	1
\	real	2216	10	6	(5, 7)	LR	1	1
\	real	2216	10	6	(7, 6)	RL	0	1
\	real	2216	10	6	(7, 8)	LR	0	1
\	real	2216	10	6	(8, 11)	LR	2	1
\	real	2216	10	6	(11, 9)	RL	1	1
\	real	2216	10	6	(11, 10)	RL	0	1
\	real	2217	2	2	(1, 2)	LR	0	1
\	real	2221	8	4	(1, 2)	LR	0	1
\	real	2221	8	4	(1, 3)	LR	1	1
\	real	2221	8	4	(3, 4)	LR	0	1
\	real	2221	8	4	(3, 8)	LR	4	1
\	real	2221	8	4	(8, 5)	RL	2	1
\	real	2221	8	4	(8, 6)	RL	1	1
\	real	2221	8	4	(8, 7)	RL	0	1
\	real	2224	4	4	(1, 2)	LR	0	1
\	real	2224	4	4	(2, 4)	LR	1	1
\	real	2224	4	4	(4, 3)	RL	0	1
\	real	2230	4	4	(1, 2)	LR	0	1
\	real	2230	4	4	(2, 4)	LR	1	1
\	real	2230	4	4	(4, 3)	RL	0	1
\	real	2231	7	5	(1, 6)	LR	4	3
\	real	2231	7	5	(2, 5)	LR	2	1
\	real	2231	7	5	(5, 3)	RL	1	1
\	real	2231	7	5	(5, 4)	RL	0	1
\	real	2231	7	5	(6, 2)	RL	3	2
\	real	2231	7	5	(6, 7)	LR	0	1
\	real	2232	9	4	(2, 1)	RL	0	1
\	real	2232	9	4	(2, 5)	LR	2	1
\	real	2232	9	4	(5, 3)	RL	1	1
\	real	2232	9	4	(5, 4)	RL	0	1
\	real	2232	9	4	(5, 7)	LR	1	1
\	real	2232	9	4	(5, 8)	LR	2	2
\	real	2232	9	4	(7, 6)	RL	0	1
\	real	2232	9	4	(8, 9)	LR	0	1
\	real	2233	9	4	(3, 1)	RL	1	1
\	real	2233	9	4	(3, 2)	RL	0	1
\	real	2233	9	4	(3, 5)	LR	1	1
\	real	2233	9	4	(5, 4)	RL	0	1
\	real	2233	9	4	(6, 3)	RL	2	2
\	real	2233	9	4	(6, 7)	LR	0	1
\	real	2233	9	4	(7, 9)	LR	1	1
\	real	2233	9	4	(9, 8)	RL	0	1
\	real	2235	4	3	(1, 4)	LR	2	1
\	real	2235	4	3	(4, 2)	RL	1	1
\	real	2235	4	3	(4, 3)	RL	0	1
\	real	2237	3	3	(2, 4)	LR	0	1
\	real	2237	3	3	(4, 6)	LR	0	1
\	real	2238	3	3	(2, 4)	LR	0	1
\	real	2238	3	3	(4, 6)	LR	0	1
\	real	2245	4	4	(1, 2)	LR	0	1
\	real	2245	4	4	(2, 4)	LR	1	1
\	real	2245	4	4	(4, 3)	RL	0	1
\	real	2246	7	5	(1, 6)	LR	4	3
\	real	2246	7	5	(2, 5)	LR	2	1
\	real	2246	7	5	(5, 3)	RL	1	1
\	real	2246	7	5	(5, 4)	RL	0	1
\	real	2246	7	5	(6, 2)	RL	3	2
\	real	2246	7	5	(6, 7)	LR	0	1
\	real	2247	9	4	(2, 1)	RL	0	1
\	real	2247	9	4	(2, 5)	LR	2	1
\	real	2247	9	4	(5, 3)	RL	1	1
\	real	2247	9	4	(5, 4)	RL	0	1
\	real	2247	9	4	(5, 7)	LR	1	1
\	real	2247	9	4	(5, 8)	LR	2	2
\	real	2247	9	4	(7, 6)	RL	0	1
\	real	2247	9	4	(8, 9)	LR	0	1
\	real	2248	9	4	(3, 1)	RL	1	1
\	real	2248	9	4	(3, 2)	RL	0	1
\	real	2248	9	4	(3, 5)	LR	1	1
\	real	2248	9	4	(5, 4)	RL	0	1
\	real	2248	9	4	(6, 3)	RL	2	2
\	real	2248	9	4	(6, 7)	LR	0	1
\	real	2248	9	4	(7, 9)	LR	1	1
\	real	2248	9	4	(9, 8)	RL	0	1
\	real	2250	4	3	(1, 4)	LR	2	1
\	real	2250	4	3	(4, 2)	RL	1	1
\	real	2250	4	3	(4, 3)	RL	0	1
\	real	2252	3	3	(2, 4)	LR	0	1
\	real	2252	3	3	(4, 6)	LR	0	1
\	real	2253	3	3	(2, 4)	LR	0	1
\	real	2253	3	3	(4, 6)	LR	0	1
\	real	2254	11	6	(2, 1)	RL	0	1
\	real	2254	11	6	(2, 3)	LR	0	1
\	real	2254	11	6	(2, 10)	LR	6	5
\	real	2254	11	6	(3, 4)	LR	0	1
\	real	2254	11	6	(4, 5)	LR	0	1
\	real	2254	11	6	(5, 7)	LR	1	1
\	real	2254	11	6	(7, 6)	RL	0	1
\	real	2254	11	6	(10, 9)	RL	0	1
\	real	2254	11	6	(10, 12)	LR	1	1
\	real	2254	11	6	(12, 11)	RL	0	1
\	real	2265	4	4	(1, 2)	LR	0	1
\	real	2265	4	4	(2, 4)	LR	1	1
\	real	2265	4	4	(4, 3)	RL	0	1
\	real	2266	7	5	(1, 6)	LR	4	3
\	real	2266	7	5	(2, 5)	LR	2	1
\	real	2266	7	5	(5, 3)	RL	1	1
\	real	2266	7	5	(5, 4)	RL	0	1
\	real	2266	7	5	(6, 2)	RL	3	2
\	real	2266	7	5	(6, 7)	LR	0	1
\	real	2267	9	4	(2, 1)	RL	0	1
\	real	2267	9	4	(2, 5)	LR	2	1
\	real	2267	9	4	(5, 3)	RL	1	1
\	real	2267	9	4	(5, 4)	RL	0	1
\	real	2267	9	4	(5, 7)	LR	1	1
\	real	2267	9	4	(5, 8)	LR	2	2
\	real	2267	9	4	(7, 6)	RL	0	1
\	real	2267	9	4	(8, 9)	LR	0	1
\	real	2268	9	4	(3, 1)	RL	1	1
\	real	2268	9	4	(3, 2)	RL	0	1
\	real	2268	9	4	(3, 5)	LR	1	1
\	real	2268	9	4	(5, 4)	RL	0	1
\	real	2268	9	4	(6, 3)	RL	2	2
\	real	2268	9	4	(6, 7)	LR	0	1
\	real	2268	9	4	(7, 9)	LR	1	1
\	real	2268	9	4	(9, 8)	RL	0	1
\	real	2270	4	3	(1, 4)	LR	2	1
\	real	2270	4	3	(4, 2)	RL	1	1
\	real	2270	4	3	(4, 3)	RL	0	1
\	real	2272	3	3	(2, 4)	LR	0	1
\	real	2272	3	3	(4, 6)	LR	0	1
\	real	2273	3	3	(2, 4)	LR	0	1
\	real	2273	3	3	(4, 6)	LR	0	1
\	real	2275	3	3	(1, 3)	LR	1	1
\	real	2275	3	3	(3, 2)	RL	0	1
\	real	2276	8	4	(2, 1)	RL	0	1
\	real	2276	8	4	(2, 4)	LR	1	1
\	real	2276	8	4	(2, 5)	LR	2	2
\	real	2276	8	4	(4, 3)	RL	0	1
\	real	2276	8	4	(5, 8)	LR	2	1
\	real	2276	8	4	(8, 6)	RL	1	1
\	real	2276	8	4	(8, 7)	RL	0	1
\	real	2277	9	6	(1, 3)	LR	1	1
\	real	2277	9	6	(3, 2)	RL	0	1
\	real	2277	9	6	(3, 5)	LR	1	1
\	real	2277	9	6	(5, 4)	RL	0	1
\	real	2277	9	6	(5, 7)	LR	1	1
\	real	2277	9	6	(7, 6)	RL	0	1
\	real	2277	9	6	(10, 1)	RL	7	4
\	real	2277	9	6	(10, 9)	RL	0	1
\	real	2279	7	5	(2, 1)	RL	0	1
\	real	2279	7	5	(2, 4)	LR	1	1
\	real	2279	7	5	(4, 3)	RL	0	1
\	real	2279	7	5	(4, 5)	LR	0	1
\	real	2279	7	5	(5, 7)	LR	1	1
\	real	2279	7	5	(7, 6)	RL	0	1
\	real	2280	8	4	(1, 3)	LR	1	1
\	real	2280	8	4	(1, 6)	LR	4	3
\	real	2280	8	4	(3, 2)	RL	0	1
\	real	2280	8	4	(3, 4)	LR	0	1
\	real	2280	8	4	(4, 5)	LR	0	1
\	real	2280	8	4	(6, 8)	LR	1	1
\	real	2280	8	4	(8, 7)	RL	0	1
\	real	2281	2	2	(1, 2)	LR	0	1
\	real	2282	8	5	(2, 1)	RL	0	1
\	real	2282	8	5	(2, 3)	LR	0	1
\	real	2282	8	5	(2, 4)	LR	1	1
\	real	2282	8	5	(4, 5)	LR	0	1
\	real	2282	8	5	(5, 6)	LR	0	1
\	real	2282	8	5	(6, 7)	LR	0	1
\	real	2282	8	5	(6, 8)	LR	1	1
\	real	2283	5	4	(2, 1)	RL	0	1
\	real	2283	5	4	(2, 5)	LR	2	2
\	real	2283	5	4	(4, 3)	RL	0	1
\	real	2283	5	4	(5, 4)	RL	0	1
\	real	2284	8	5	(1, 2)	LR	0	1
\	real	2284	8	5	(1, 3)	LR	1	1
\	real	2284	8	5	(1, 4)	LR	2	1
\	real	2284	8	5	(4, 5)	LR	0	1
\	real	2284	8	5	(5, 8)	LR	2	1
\	real	2284	8	5	(8, 6)	RL	1	1
\	real	2284	8	5	(8, 7)	RL	0	1
\	real	2285	3	2	(2, 4)	LR	0	1
\	real	2285	3	2	(2, 5)	LR	1	1
\	real	2286	10	5	(3, 2)	RL	0	1
\	real	2286	10	5	(3, 4)	LR	0	1
\	real	2286	10	5	(4, 1)	RL	2	2
\	real	2286	10	5	(4, 6)	LR	1	1
\	real	2286	10	5	(4, 8)	LR	3	2
\	real	2286	10	5	(6, 5)	RL	0	1
\	real	2286	10	5	(8, 7)	RL	0	1
\	real	2286	10	5	(8, 10)	LR	1	1
\	real	2286	10	5	(10, 9)	RL	0	1
\	real	2287	6	4	(2, 1)	RL	0	1
\	real	2287	6	4	(2, 4)	LR	1	1
\	real	2287	6	4	(4, 3)	RL	0	1
\	real	2287	6	4	(4, 5)	LR	0	1
\	real	2287	6	4	(5, 6)	LR	0	1
\	real	2291	3	3	(1, 2)	LR	0	1
\	real	2291	3	3	(2, 3)	LR	0	1
\	real	2294	6	4	(1, 2)	LR	0	1
\	real	2294	6	4	(5, 4)	RL	0	1
\	real	2294	6	4	(5, 6)	LR	0	1
\	real	2294	6	4	(5, 7)	LR	1	2
\	real	2294	6	4	(6, 1)	RL	3	2
\	real	2295	6	3	(2, 1)	RL	0	1
\	real	2295	6	3	(2, 3)	LR	0	1
\	real	2295	6	3	(2, 5)	LR	2	1
\	real	2295	6	3	(2, 6)	LR	3	2
\	real	2295	6	3	(5, 4)	RL	0	1
\	real	2297	9	5	(2, 1)	RL	0	1
\	real	2297	9	5	(2, 3)	LR	0	1
\	real	2297	9	5	(2, 4)	LR	1	1
\	real	2297	9	5	(2, 5)	LR	2	1
\	real	2297	9	5	(5, 8)	LR	2	2
\	real	2297	9	5	(7, 6)	RL	0	1
\	real	2297	9	5	(8, 7)	RL	0	1
\	real	2297	9	5	(8, 9)	LR	0	1
\	real	2298	4	3	(1, 2)	LR	0	1
\	real	2298	4	3	(1, 3)	LR	1	1
\	real	2298	4	3	(3, 4)	LR	0	1
\	real	2299	10	3	(2, 1)	RL	0	1
\	real	2299	10	3	(2, 4)	LR	1	1
\	real	2299	10	3	(2, 5)	LR	2	1
\	real	2299	10	3	(2, 8)	LR	4	2
\	real	2299	10	3	(2, 11)	LR	6	3
\	real	2299	10	3	(5, 3)	RL	1	1
\	real	2299	10	3	(5, 7)	LR	0	1
\	real	2299	10	3	(8, 10)	LR	0	1
\	real	2299	10	3	(11, 13)	LR	0	1
\	real	2307	11	6	(3, 1)	RL	1	1
\	real	2307	11	6	(3, 2)	RL	0	1
\	real	2307	11	6	(3, 5)	LR	1	1
\	real	2307	11	6	(5, 4)	RL	0	1
\	real	2307	11	6	(5, 6)	LR	0	1
\	real	2307	11	6	(6, 8)	LR	1	1
\	real	2307	11	6	(8, 7)	RL	0	1
\	real	2307	11	6	(8, 9)	LR	0	1
\	real	2307	11	6	(8, 11)	LR	2	2
\	real	2307	11	6	(9, 10)	LR	0	1
\	real	2310	5	4	(1, 2)	LR	0	1
\	real	2310	5	4	(1, 3)	LR	1	1
\	real	2310	5	4	(3, 4)	LR	0	1
\	real	2310	5	4	(4, 5)	LR	0	1
\	real	2312	8	4	(2, 1)	RL	0	1
\	real	2312	8	4	(2, 3)	LR	0	1
\	real	2312	8	4	(2, 9)	LR	5	3
\	real	2312	8	4	(3, 5)	LR	1	1
\	real	2312	8	4	(5, 4)	RL	0	1
\	real	2312	8	4	(9, 7)	RL	1	1
\	real	2312	8	4	(9, 8)	RL	0	1
\	real	2314	7	4	(4, 1)	RL	1	1
\	real	2314	7	4	(4, 3)	RL	0	1
\	real	2314	7	4	(4, 5)	LR	0	1
\	real	2314	7	4	(4, 6)	LR	1	1
\	real	2314	7	4	(6, 8)	LR	1	1
\	real	2314	7	4	(8, 7)	RL	0	1
\	real	2316	7	4	(2, 1)	RL	0	1
\	real	2316	7	4	(2, 3)	LR	0	1
\	real	2316	7	4	(2, 4)	LR	1	1
\	real	2316	7	4	(4, 5)	LR	0	1
\	real	2316	7	4	(4, 6)	LR	1	1
\	real	2316	7	4	(6, 7)	LR	0	1
\	real	2318	10	5	(3, 1)	RL	1	1
\	real	2318	10	5	(3, 2)	RL	0	1
\	real	2318	10	5	(3, 4)	LR	0	1
\	real	2318	10	5	(4, 5)	LR	0	1
\	real	2318	10	5	(4, 6)	LR	1	1
\	real	2318	10	5	(4, 8)	LR	3	2
\	real	2318	10	5	(6, 7)	LR	0	1
\	real	2318	10	5	(8, 10)	LR	1	1
\	real	2318	10	5	(10, 9)	RL	0	1
\	real	2324	11	7	(2, 1)	RL	0	1
\	real	2324	11	7	(2, 3)	LR	0	1
\	real	2324	11	7	(2, 4)	LR	1	1
\	real	2324	11	7	(4, 6)	LR	1	1
\	real	2324	11	7	(6, 5)	RL	0	1
\	real	2324	11	7	(6, 7)	LR	0	1
\	real	2324	11	7	(7, 8)	LR	0	1
\	real	2324	11	7	(7, 9)	LR	1	1
\	real	2324	11	7	(9, 11)	LR	1	1
\	real	2324	11	7	(11, 10)	RL	0	1
\	real	2327	7	5	(1, 2)	LR	0	1
\	real	2327	7	5	(2, 5)	LR	2	1
\	real	2327	7	5	(5, 3)	RL	1	1
\	real	2327	7	5	(5, 4)	RL	0	1
\	real	2327	7	5	(5, 6)	LR	0	1
\	real	2327	7	5	(6, 7)	LR	0	1
\	real	2333	9	2	(10, 2)	RL	7	1
\	real	2333	9	2	(10, 3)	RL	6	1
\	real	2333	9	2	(10, 4)	RL	5	1
\	real	2333	9	2	(10, 5)	RL	4	1
\	real	2333	9	2	(10, 6)	RL	3	1
\	real	2333	9	2	(10, 7)	RL	2	1
\	real	2333	9	2	(10, 8)	RL	1	1
\	real	2333	9	2	(10, 9)	RL	0	1
\	real	2334	7	2	(8, 2)	RL	5	1
\	real	2334	7	2	(8, 3)	RL	4	1
\	real	2334	7	2	(8, 4)	RL	3	1
\	real	2334	7	2	(8, 5)	RL	2	1
\	real	2334	7	2	(8, 6)	RL	1	1
\	real	2334	7	2	(8, 7)	RL	0	1
\	real	2342	6	3	(3, 2)	RL	0	1
\	real	2342	6	3	(6, 3)	RL	0	1
\	real	2342	6	3	(6, 9)	LR	2	1
\	real	2342	6	3	(9, 7)	RL	1	1
\	real	2342	6	3	(9, 8)	RL	0	1
\	real	2345	9	5	(2, 1)	RL	0	1
\	real	2345	9	5	(2, 3)	LR	0	1
\	real	2345	9	5	(3, 4)	LR	0	1
\	real	2345	9	5	(4, 7)	LR	2	1
\	real	2345	9	5	(4, 8)	LR	3	2
\	real	2345	9	5	(7, 5)	RL	1	1
\	real	2345	9	5	(7, 6)	RL	0	1
\	real	2345	9	5	(8, 9)	LR	0	1
\	real	2346	9	5	(2, 1)	RL	0	1
\	real	2346	9	5	(2, 3)	LR	0	1
\	real	2346	9	5	(3, 4)	LR	0	1
\	real	2346	9	5	(3, 5)	LR	1	1
\	real	2346	9	5	(3, 7)	LR	3	2
\	real	2346	9	5	(5, 6)	LR	0	1
\	real	2346	9	5	(7, 9)	LR	1	1
\	real	2346	9	5	(9, 8)	RL	0	1
\	real	2347	6	3	(3, 1)	RL	1	1
\	real	2347	6	3	(3, 2)	RL	0	1
\	real	2347	6	3	(3, 4)	LR	0	1
\	real	2347	6	3	(3, 6)	LR	2	2
\	real	2347	6	3	(4, 5)	LR	0	1
\	real	2348	4	3	(2, 1)	RL	0	1
\	real	2348	4	3	(2, 3)	LR	0	1
\	real	2348	4	3	(3, 4)	LR	0	1
\	real	2349	11	9	(2, 1)	RL	0	1
\	real	2349	11	9	(2, 3)	LR	0	1
\	real	2349	11	9	(3, 4)	LR	0	1
\	real	2349	11	9	(4, 6)	LR	1	1
\	real	2349	11	9	(6, 5)	RL	0	1
\	real	2349	11	9	(6, 7)	LR	0	1
\	real	2349	11	9	(7, 11)	LR	3	3
\	real	2349	11	9	(8, 10)	LR	1	1
\	real	2349	11	9	(10, 9)	RL	0	1
\	real	2349	11	9	(11, 8)	RL	2	2
\	real	2350	7	4	(3, 1)	RL	1	1
\	real	2350	7	4	(3, 2)	RL	0	1
\	real	2350	7	4	(3, 4)	LR	0	1
\	real	2350	7	4	(3, 5)	LR	1	1
\	real	2350	7	4	(5, 6)	LR	0	1
\	real	2350	7	4	(6, 7)	LR	0	1
\	real	2352	5	4	(2, 1)	RL	0	1
\	real	2352	5	4	(2, 3)	LR	0	1
\	real	2352	5	4	(3, 5)	LR	1	1
\	real	2352	5	4	(5, 4)	RL	0	1
\	real	2354	8	4	(2, 1)	RL	0	1
\	real	2354	8	4	(2, 4)	LR	1	1
\	real	2354	8	4	(2, 5)	LR	2	2
\	real	2354	8	4	(2, 9)	LR	5	4
\	real	2354	8	4	(4, 3)	RL	0	1
\	real	2354	8	4	(5, 7)	LR	1	1
\	real	2354	8	4	(7, 6)	RL	0	1
\	real	2355	5	5	(1, 2)	LR	0	1
\	real	2355	5	5	(2, 3)	LR	0	1
\	real	2355	5	5	(3, 5)	LR	1	1
\	real	2355	5	5	(5, 4)	RL	0	1
\	real	2359	10	7	(2, 1)	RL	0	1
\	real	2359	10	7	(2, 3)	LR	0	1
\	real	2359	10	7	(3, 4)	LR	0	1
\	real	2359	10	7	(4, 5)	LR	0	1
\	real	2359	10	7	(5, 7)	LR	1	1
\	real	2359	10	7	(7, 6)	RL	0	1
\	real	2359	10	7	(7, 10)	LR	2	1
\	real	2359	10	7	(10, 8)	RL	1	1
\	real	2359	10	7	(10, 9)	RL	0	1
\	real	2362	9	6	(1, 2)	LR	0	1
\	real	2362	9	6	(3, 1)	RL	1	1
\	real	2362	9	6	(3, 5)	LR	1	1
